_id,draft_year,birthYear,height,salary,PER,PTS,TS%,MP,OWS,DWS,WS/48,FG%,AST,T,draft_team_Atlanta Hawks,draft_team_Boston Celtics,draft_team_Charlotte Bobcats,draft_team_Charlotte Hornets,draft_team_Chicago Bulls,draft_team_Cleveland Cavaliers,draft_team_Dallas Mavericks,draft_team_Denver Nuggets,draft_team_Detroit Pistons,draft_team_Golden State Warriors,draft_team_Houston Rockets,draft_team_Indiana Pacers,draft_team_Kansas City Kings,draft_team_Los Angeles Clippers,draft_team_Los Angeles Lakers,draft_team_Memphis Grizzlies,draft_team_Miami Heat,draft_team_Milwaukee Bucks,draft_team_Minnesota Timberwolves,draft_team_New Jersey Nets,draft_team_New Orleans Hornets,draft_team_New Orleans Pelicans,draft_team_New Orleans/Oklahoma City Hornets,draft_team_New York Knicks,draft_team_Oklahoma City Thunder,draft_team_Orlando Magic,draft_team_Philadelphia 76ers,draft_team_Phoenix Suns,draft_team_Portland Trail Blazers,draft_team_Sacramento Kings,draft_team_San Antonio Spurs,draft_team_San Diego Clippers,draft_team_Seattle SuperSonics,draft_team_Toronto Raptors,draft_team_Utah Jazz,draft_team_Vancouver Grizzlies,draft_team_Washington Bullets,draft_team_Washington Wizards,position_Center,position_Point Guard,position_Power Forward,position_Shooting Guard,position_Small Forward
lavinza01,2014.0,1995.0,196.0,2148360.0,13.4,939.0,0.5463333333333334,1981.6666666666667,1.2333333333333334,0.3666666666666667,0.03933333333333334,0.4443333333333333,222.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
lawac01,2007.0,1985.0,190.0,1286721.75,10.141666666666667,123.58333333333333,0.48841666666666667,399.75,0.075,0.19166666666666668,0.02691666666666666,0.39875,48.916666666666664,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
leeke01,1985.0,1962.0,208.0,324444.0,12.200000000000001,371.3333333333333,0.49,969.0,0.0,1.2333333333333334,0.06,0.44766666666666666,59.333333333333336,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
lenal01,2013.0,1993.0,216.0,3943345.25,12.05,458.5,0.5115000000000001,1315.25,0.425,1.5,0.06425,0.4625,44.25,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
leonaka01,2011.0,1991.0,201.0,4975155.8,20.080000000000002,924.0,0.59,1936.0,4.4799999999999995,3.9,0.20220000000000002,0.49879999999999997,128.6,False,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
leoname01,2012.0,1992.0,216.0,3791192.8,11.299999999999999,342.8,0.5568000000000001,992.6,1.06,0.8400000000000001,0.0944,0.46799999999999997,49.2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
lestero01,1980.0,1959.0,188.0,244000.0,11.9,89.0,0.465,278.0,-0.1,0.3,0.039,0.415,80.0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
leverfa01,1982.0,1960.0,190.0,185000.0,16.2,1065.5,0.476,2587.5,1.5,3.4000000000000004,0.09,0.4355,598.5,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
levincl01,1982.0,1961.0,203.0,258333.33333333334,14.533333333333331,712.0,0.5630000000000001,1936.6666666666667,2.6,2.8666666666666667,0.13533333333333333,0.5223333333333333,72.0,True,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
lichtto01,1989.0,1967.0,193.0,565025.7142857143,13.557142857142855,185.42857142857142,0.484,434.2857142857143,0.2857142857142857,0.27142857142857146,0.07457142857142858,0.4242857142857143,31.428571428571427,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
lillada01,2012.0,1990.0,190.0,7634718.4,20.4,1776.0,0.564,2879.8,7.340000000000001,1.7399999999999998,0.15360000000000001,0.43,489.2,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
longllu01,1991.0,1969.0,218.0,1691428.5714285714,12.328571428571427,368.2857142857143,0.506,1097.4285714285713,-0.17142857142857143,1.6285714285714288,0.06328571428571428,0.4657142857142857,73.42857142857143,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
lopezbr01,2008.0,1988.0,213.0,4696698.6,20.779999999999998,1163.2,0.5561999999999999,2161.2,3.96,1.92,0.12479999999999998,0.5074,95.6,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
lopezro01,2008.0,1988.0,213.0,2599691.0,15.439999999999998,465.6,0.565,1124.4,1.9,0.82,0.11120000000000001,0.5203999999999999,21.4,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
loveke01,2008.0,1988.0,208.0,5696290.2,21.32,995.8,0.5412000000000001,1827.2,4.68,1.8199999999999998,0.1558,0.43579999999999997,111.4,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
lylestr01,2015.0,1995.0,208.0,2290200.0,10.8,464.0,0.49050000000000005,1270.0,-0.15000000000000002,1.65,0.0555,0.4,64.5,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
lynchge01,1993.0,1970.0,203.0,1699000.0,14.419999999999998,454.2,0.5102,1255.8,1.0,1.1199999999999999,0.0764,0.4715999999999999,81.4,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
maconma01,1991.0,1969.0,196.0,1499571.4285714286,8.457142857142857,262.7142857142857,0.4337142857142857,777.8571428571429,-0.8142857142857144,0.7857142857142857,-0.006000000000000001,0.38371428571428573,67.85714285714286,True,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
maggeco01,1999.0,1979.0,198.0,2626304.8,16.82,926.8,0.5650000000000001,1795.6,3.6799999999999997,1.0,0.1206,0.4548,120.4,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
majerda01,1988.0,1965.0,198.0,537500.0,15.35,1081.0,0.5387500000000001,2421.75,4.525,2.825,0.1385,0.46125,232.75,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
makerth01,2016.0,1997.0,216.0,2568600.0,14.0,226.0,0.558,562.0,0.8,0.5,0.113,0.459,23.0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
malonje01,1983.0,1961.0,193.0,347333.3333333333,15.800000000000002,1624.0,0.5376666666666666,2753.3333333333335,3.6666666666666665,2.1,0.10133333333333334,0.486,204.0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
mariosh01,1999.0,1978.0,201.0,3642419.0,19.82,1330.0,0.5224,2763.2,4.86,4.7,0.1652,0.4624,160.6,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
marshke01,2012.0,1991.0,193.0,1746171.25,9.875,200.5,0.49000000000000005,770.75,-0.05,0.275,0.010249999999999999,0.399,194.75,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
mayse01,2005.0,1984.0,206.0,1726477.0,13.075000000000003,205.25,0.488,467.0,0.125,0.5499999999999999,0.04325,0.4415,28.75,False,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
maystr01,1990.0,1968.0,188.0,1000000.0,10.333333333333334,424.3333333333333,0.5303333333333333,988.0,0.3,0.5,0.025333333333333333,0.41733333333333333,108.66666666666667,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
mccanra01,2005.0,1984.0,193.0,2136943.0,12.416666666666666,505.5,0.5116666666666666,1023.0,0.08333333333333337,0.6166666666666667,0.028,0.4083333333333334,66.5,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
mccloge01,1989.0,1967.0,198.0,990000.0,10.033333333333333,415.3333333333333,0.4836666666666667,1154.0,-0.033333333333333326,0.6333333333333333,0.023999999999999997,0.39766666666666667,152.66666666666666,True,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
mccorti01,1984.0,1962.0,211.0,585666.6,12.36,557.6,0.5658,1438.0,1.6800000000000002,1.22,0.0916,0.5289999999999999,74.6,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
mcderdo01,2014.0,1992.0,203.0,2421504.0,9.66,411.4,0.5402000000000001,1039.6,1.0,0.58,0.063,0.4396,36.2,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
mcgratr01,1997.0,1979.0,203.0,5042946.0,21.6,1227.0,0.5142,2149.2,4.640000000000001,2.46,0.14620000000000002,0.449,245.2,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
mckeyde01,1987.0,1966.0,206.0,714250.0,14.925,972.75,0.5665,2192.5,3.4499999999999997,1.975,0.118,0.4955,153.75,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
mclembe01,2013.0,1993.0,196.0,3271930.5,9.125,685.5,0.5265,1869.0,0.2749999999999999,0.7250000000000001,0.0215,0.418,88.0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
mercero01,1997.0,1976.0,201.0,4051982.222222222,11.922222222222224,765.2222222222222,0.4653333333333334,1659.3333333333333,0.13333333333333336,0.8333333333333333,0.019666666666666666,0.41866666666666674,117.0,True,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
mihmch01,2000.0,1979.0,213.0,2571947.8571428573,13.785714285714283,431.7142857142857,0.5095714285714286,1166.2857142857142,0.6857142857142858,1.0571428571428572,0.07671428571428572,0.46085714285714285,22.857142857142858,True,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
millean02,1999.0,1976.0,206.0,3177181.8,18.759999999999998,1169.4,0.5264,2743.0,5.6,1.7600000000000002,0.129,0.4436,610.6,True,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
millemi01,2000.0,1980.0,203.0,3171265.285714286,15.342857142857143,813.8571428571429,0.5572857142857143,1847.5714285714287,2.6714285714285717,1.4,0.10757142857142858,0.4541428571428572,161.42857142857142,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
minerha01,1992.0,1971.0,196.0,1322500.0,11.1,450.25,0.518,937.0,0.5750000000000001,0.44999999999999996,0.027750000000000004,0.44925,61.25,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
moisoje01,2000.0,1978.0,208.0,1669350.0,11.25,51.75,0.5367500000000001,189.0,-0.012500000000000011,0.35,0.06937499999999999,0.497375,4.875,False,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
monrogr01,2010.0,1990.0,211.0,3718005.6,19.759999999999998,1082.2,0.549,2363.6,3.88,2.5799999999999996,0.1336,0.5102,170.2,True,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
montrer01,1994.0,1971.0,213.0,1333333.3333333333,9.177777777777777,252.44444444444446,0.4723333333333334,1040.2222222222222,0.2222222222222222,0.9777777777777779,0.05477777777777778,0.47411111111111115,26.333333333333332,True,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
morrima02,2011.0,1989.0,188.0,4723325.571428572,13.7,720.0,0.5038571428571429,1579.4285714285713,0.48571428571428577,1.6857142857142855,0.05557142857142857,0.4351428571428571,108.14285714285714,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
morrima03,2011.0,1989.0,188.0,2519100.1428571427,11.000000000000002,572.0,0.4938571428571429,1410.7142857142858,1.1857142857142857,1.2285714285714284,0.04742857142857143,0.40871428571428575,78.42857142857143,False,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
mudiaem01,2015.0,1996.0,196.0,3172020.0,10.4,737.5,0.45999999999999996,1737.0,-1.8499999999999999,0.85,-0.021500000000000002,0.3705,294.5,True,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
muhamsh01,2013.0,1992.0,198.0,2240574.75,15.775,572.5,0.54375,1088.5,1.8250000000000002,0.125,0.08149999999999999,0.47400000000000003,34.25,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
murphtr01,2001.0,1980.0,211.0,2764585.4,15.14,758.6,0.5078,1891.8,2.42,1.7600000000000002,0.1008,0.43179999999999996,78.8,False,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
murraja01,2016.0,1997.0,193.0,3210840.0,11.9,811.0,0.518,1764.0,0.6,0.7,0.037,0.404,170.0,True,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
murrala01,1994.0,1973.0,201.0,2700000.0,13.84,834.6,0.5052,1912.6,0.7200000000000001,0.9200000000000002,0.0412,0.4274,95.4,True,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
nachbbo01,2002.0,1980.0,206.0,1900231.111111111,8.566666666666666,240.55555555555554,0.4904444444444444,645.6666666666666,0.3,0.6333333333333333,0.040777777777777774,0.37399999999999994,32.888888888888886,False,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
nashst01,1996.0,1974.0,190.0,2832024.0,14.080000000000002,558.4,0.554,1507.2,2.7,0.8400000000000001,0.0968,0.4418,280.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
noahjo01,2007.0,1985.0,211.0,4403019.2,17.660000000000004,585.0,0.5660000000000001,1783.6,3.2,3.2600000000000002,0.1722,0.515,117.8,True,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
noelne01,2013.0,1994.0,211.0,3985278.0,18.459999999999997,476.2,0.5797999999999999,1274.0,0.8400000000000001,2.16,0.1404,0.5528000000000001,70.0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
nowitdi01,1998.0,1978.0,213.0,3394917.0,20.560000000000002,1478.8,0.5671999999999999,2605.8,7.5,3.06,0.1734,0.45600000000000007,169.6,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
oaklech01,1985.0,1963.0,203.0,672500.0,15.65,926.0,0.561,2347.0,2.35,3.1000000000000005,0.11025,0.509,178.5,True,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
obanned01,1995.0,1972.0,203.0,1260500.0,8.275,217.25,0.3945,717.75,-0.225,0.5750000000000001,0.0030000000000000027,0.3315,35.25,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
obryapa01,2006.0,1986.0,213.0,1733020.0,11.0,47.833333333333336,0.5213333333333334,129.83333333333334,-0.09999999999999999,0.25000000000000006,0.042166666666666665,0.4995,6.0,True,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
okoremi01,1980.0,1958.0,201.0,244000.0,12.4,438.0,0.518,1119.0,0.9,1.0,0.081,0.494,102.0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
olynyke01,2013.0,1991.0,213.0,2330323.5,15.650000000000002,657.0,0.567,1439.0,1.825,1.85,0.12225,0.47700000000000004,117.75,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ortizjo01,1987.0,1963.0,208.0,275000.0,8.1,141.0,0.477,327.0,-0.5,0.5,-0.01,0.44,11.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
papagge01,2016.0,1997.0,216.0,2202240.0,12.7,124.0,0.573,355.0,0.1,0.3,0.058,0.549,20.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
parksch02,1995.0,1972.0,196.0,1455128.0,11.72,298.8,0.49800000000000005,1091.8,0.7,1.02,0.0732,0.46880000000000005,37.4,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
pattepa01,2010.0,1989.0,206.0,2802305.777777778,14.344444444444443,450.0,0.5376666666666666,1235.888888888889,1.822222222222222,1.0444444444444445,0.10566666666666667,0.47988888888888886,63.0,False,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
payneca01,2015.0,1994.0,190.0,2089740.0,7.175,150.75,0.429,405.5,-0.25,0.4000000000000001,-0.009749999999999998,0.3515,54.5,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
paytoel01,2014.0,1994.0,193.0,2505720.0,14.966666666666669,851.6666666666666,0.48466666666666663,2348.6666666666665,0.9666666666666667,2.0,0.06066666666666667,0.44399999999999995,510.0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
peelean01,1992.0,1969.0,193.0,1120000.0,13.8,746.4,0.5206000000000001,1607.4,1.16,0.8400000000000001,0.0626,0.43600000000000005,151.2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
perduwi01,1988.0,1965.0,213.0,500000.0,12.474999999999998,266.0,0.5225,791.75,0.525,1.275,0.08374999999999999,0.50025,53.0,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
perryti01,1988.0,1965.0,206.0,712500.0,13.5,540.75,0.5467500000000001,1447.0,1.125,1.5,0.09525,0.51225,76.25,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
piatker01,1994.0,1970.0,201.0,1340200.0,15.02,505.6,0.5650000000000001,1144.2,2.08,0.26,0.099,0.43600000000000005,63.0,False,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
piercpa01,1998.0,1977.0,201.0,3279364.2,21.259999999999998,1696.2,0.5509999999999999,2746.6,5.5200000000000005,3.78,0.16,0.4386,239.8,True,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
pietrmi01,2003.0,1982.0,198.0,2246091.2,12.559999999999999,533.8,0.5412,1304.0,1.0,1.1,0.07719999999999999,0.43479999999999996,52.8,False,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
pincked01,1985.0,1963.0,206.0,338000.0,15.8,601.6,0.5953999999999999,1360.6,2.0800000000000005,1.34,0.1246,0.5269999999999999,78.4,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
poeltja01,2016.0,1995.0,213.0,2703960.0,12.2,165.0,0.589,626.0,0.9,0.7,0.125,0.583,12.0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
polynol01,1987.0,1964.0,211.0,541666.6666666666,12.549999999999999,456.5,0.5558333333333333,1322.1666666666667,1.4833333333333334,1.4833333333333334,0.1045,0.529,30.666666666666668,True,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
potapvi01,1996.0,1975.0,208.0,2059080.0,12.328571428571427,481.0,0.5124285714285715,1305.142857142857,0.31428571428571433,1.457142857142857,0.06228571428571429,0.4782857142857143,55.42857142857143,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
przybjo01,2000.0,1979.0,216.0,1977732.4285714286,8.1,121.57142857142857,0.45957142857142863,642.2857142857143,0.2285714285714286,0.8142857142857142,0.04257142857142857,0.43116666666666664,17.571428571428573,True,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
radmavl01,2001.0,1980.0,208.0,2354584.1428571427,13.628571428571428,615.2857142857143,0.5348571428571428,1609.2857142857142,1.6571428571428573,1.2142857142857142,0.08800000000000001,0.4115714285714285,96.85714285714286,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
radojal01,1999.0,1976.0,221.0,1325760.0,2.4,7.0,0.363,24.0,-0.2,0.1,-0.202,0.286,1.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
randlju01,2014.0,1994.0,206.0,3132240.0,7.566666666666667,632.0,0.42766666666666664,1477.3333333333333,0.5333333333333333,1.1333333333333333,-0.053666666666666675,0.4166666666666667,136.0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
